source_material_id,ref_code_seq,ref_code,nucl_acid_ext,nucl_acid_amp,lib_reads_seqd,lib_layout,target_gene,target_subfragment,ampl_size,pcr_primers,mid,adapters,pcr_cond,seq_quality_check,seq_meth,dna_conc,dna_conc_method,dna_quant,analysis,run,reads_name,mock_pr,mock_eu,source_mat_id_an,url_seq,sop_seq
EMOBON_NRMCB_So_211221_micro_1,DBH_AABG,EMOBON00238,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,111932901,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:12,basic Genoscope QC,Illumina NovaSeq 6000,17.65,NA,1553.2,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AABGOSDA_1_HCFCYDSX5.UDI135,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,NA,,NA,Prod_ILL_BqADN_LowCost_148_v5; Bq low cost
EMOBON_NRMCB_So_211221_micro_2,DBH_AABH,EMOBON00239,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,77099427,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:12,basic Genoscope QC,Illumina NovaSeq 6000,23.6,NA,2076.8,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AABHOSDA_1_HCFCYDSX5.UDI136,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,NA,,NA,Prod_ILL_BqADN_LowCost_148_v5; Bq low cost
EMOBON_OOB_So_211012_micro_1,DBH_AABI,EMOBON00240,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135,NA,13.2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_OOB_So_211012_micro_2,DBH_AABJ,EMOBON00241,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135,NA,13.2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_OOB_So_211209_micro_1,DBH_AABK,EMOBON00242,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,81306548,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:11,basic Genoscope QC,Illumina NovaSeq 6000,0.524,NA,46.1,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AABKOSDA_1_HCFCYDSX5.UDI140,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,NA,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_OOB_So_211209_micro_2,DBH_AABL,EMOBON00243,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,65464041,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:14,basic Genoscope QC,Illumina NovaSeq 6000,0.275,NA,24.2,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AABLOSDA_1_HCFCYDSX5.UDI142,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,NA,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_OSD74_Wa_211028_3um_1,DBB_AAGZ,EMOBON00244,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,65010680,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,4.31,NA,422.4,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAGZOSDA_2_HVWGWDSX5.UDI119,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_OSD74_Wa_211028_0.2um_1,DBB_AAHA,EMOBON00245,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,64617909,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,12.1,NA,1185.8,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAHAOSDA_1_HVWGWDSX5.UDI187,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_OSD74_Wa_211028_3um_2,DBB_AAHB,EMOBON00246,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,83891856,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,4.89,NA,479.2,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAHBOSDA_2_HVWGWDSX5.UDI131,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_OSD74_Wa_211028_0.2um_2,DBB_AAHC,EMOBON00247,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,58777498,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,13,NA,1274,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAHCOSDA_1_HVWGWDSX5.UDI104,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_OSD74_Wa_211218_3um_1,DBB_AAHD,EMOBON00248,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,44264352,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:11,basic Genoscope QC,Illumina NovaSeq 6000,6.3,NA,554.4,METAGENOMIC,230615_JARVIS_H5H2YDSX7,DBB_AAHDOSDA_2_H5H2YDSX7.UDI239,NA,NA,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_OSD74_Wa_211218_0.2um_1,DBB_AAHE,EMOBON00249,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,73197342,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,5.16,NA,505.7,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAHEOSDA_1_HVWGWDSX5.UDI128,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_OSD74_Wa_211218_3um_2,DBB_AAHF,EMOBON00250,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,66257957,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,5.46,NA,535.1,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAHFOSDA_2_HVWGWDSX5.UDI140,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_OSD74_Wa_211218_0.2um_2,DBB_AAHG,EMOBON00251,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,63881369,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,5.93,NA,581.1,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAHGOSDA_1_HVWGWDSX5.UDI152,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_OSD74_Wa_211218_3um_blank,DBB_AAHH,EMOBON00252,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135,NA,13.2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_OSD74_Wa_211218_0.2um_blank,DBB_AAHI,EMOBON00253,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135,NA,13.2,NA,NA,NA,NA,NA,NA,NA,NA
